Data,Dia da Semana,Hora Exata,Turno,Tipo Partida (Jogo),Meu_Lado,Meu_Resultado,Placar,Meu_Nome,Meu_Personagem,Meu_MR,Variacao_MR,Oponente_Nome,Oponente_Personagem,Oponente_Controle,Oponente_MR,Venceu_Primeiro_Round,Sequencia_Rounds,Meus_Golpes_Finais,Golpes_Oponente
2026-04-26,Domingo,19:38,Noite,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Elena,1950,0,Siinon,Manon,Classic,2061,Não,D-V-V,"Normal, Normal",Normal
2026-04-26,Domingo,19:35,Noite,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1950,0,Siinon,Manon,Classic,2061,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-04-26,Domingo,19:34,Noite,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Elena,1950,0,Siinon,Manon,Classic,2061,Não,D-V-V,"Normal, Normal",Normal
2026-04-26,Domingo,19:31,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Elena,1950,-76,Siinon,Manon,Classic,2061,Não,D-D,Nenhum,"Normal, Critical Art (CA)"
2026-04-26,Domingo,19:20,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Sim,V-D-D,Normal,"Normal, Normal"
2026-04-26,Domingo,19:17,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Não,D-D,Nenhum,"Super Art (SA), Critical Art (CA)"
2026-04-26,Domingo,19:14,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-04-26,Domingo,19:12,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Não,D-V-D,Normal,"Normal, Normal"
2026-04-26,Domingo,19:10,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-04-26,Domingo,19:08,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Não,D-D,Nenhum,"Normal, Normal"
2026-04-26,Domingo,19:06,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Não,D-D,Nenhum,"Super Art (SA), Super Art (SA)"
2026-04-26,Domingo,19:05,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Não,D-D,Nenhum,"Chip Damage (C), Critical Art (CA)"
2026-04-26,Domingo,19:03,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Não,D-D,Nenhum,"Normal, Normal"
2026-04-26,Domingo,19:01,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Não,D-V-D,Normal,"Normal, Normal"
2026-04-26,Domingo,18:57,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Sim,V-D-D,Over Drive (OD),"Normal, Normal"
2026-04-26,Domingo,18:55,Noite,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Sim,V-V,"Normal, Normal",Nenhum
2026-04-26,Domingo,18:53,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Sim,V-D-D,Super Art (SA),"Critical Art (CA), Normal"
2026-04-26,Domingo,18:50,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Sim,V-D-D,Super Art (SA),"Over Drive (OD), Super Art (SA)"
2026-04-26,Domingo,18:47,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Não,D-V-D,Perfect,"Normal, Normal"
2026-04-26,Domingo,18:45,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-04-26,Domingo,18:43,Noite,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Sim,V-D-V,"Normal, Super Art (SA)",Super Art (SA)
2026-04-26,Domingo,18:40,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Sim,V-D-D,Normal,"Normal, Super Art (SA)"
2026-04-26,Domingo,18:38,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Não,D-D,Nenhum,"Over Drive (OD), Normal"
2026-04-26,Domingo,18:36,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Sim,V-D-D,Normal,"Over Drive (OD), Super Art (SA)"
2026-04-26,Domingo,18:33,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-04-26,Domingo,18:31,Noite,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Sim,V-D-V,"Normal, Super Art (SA)",Over Drive (OD)
2026-04-26,Domingo,18:29,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Sim,V-D-D,Perfect,"Normal, Normal"
2026-04-26,Domingo,18:26,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Sim,V-D-D,Normal,"Normal, Super Art (SA)"
2026-04-26,Domingo,18:23,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Não,D-D,Nenhum,"Normal, Perfect"
2026-04-26,Domingo,18:22,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Mai,2026,0,Siinon,Manon,Classic,2061,Não,D-V-D,Normal,"Over Drive (OD), Critical Art (CA)"
2026-04-26,Domingo,18:19,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Mai,2026,52,Siinon,Manon,Classic,2061,Não,D-V-D,Super Art (SA),"Normal, Over Drive (OD)"
2026-04-22,Quarta-feira,22:56,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Elena,1974,0,Dragon_Legend,Rashid,Classic,2218,Não,D-V-D,Normal,"Normal, Normal"
2026-04-22,Quarta-feira,22:53,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Elena,1974,0,Dragon_Legend,Rashid,Classic,2218,Não,D-V-D,Normal,"Normal, Chip Damage (C)"
2026-04-22,Quarta-feira,22:50,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Elena,1974,0,Dragon_Legend,Rashid,Classic,2218,Não,D-D,Nenhum,"Normal, Normal"
2026-04-22,Quarta-feira,22:48,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Elena,1974,0,Dragon_Legend,Rashid,Classic,2218,Não,D-V-D,Normal,"Normal, Normal"
2026-04-22,Quarta-feira,22:46,Noite,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Elena,1974,0,Dragon_Legend,Rashid,Classic,2218,Não,D-V-V,"Normal, Normal",Over Drive (OD)
2026-04-22,Quarta-feira,22:43,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Elena,1974,0,Dragon_Legend,Rashid,Classic,2218,Sim,V-D-D,Normal,"Perfect, Super Art (SA)"
2026-04-22,Quarta-feira,22:41,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Elena,1974,0,Dragon_Legend,Rashid,Classic,2218,Sim,V-D-D,Normal,"Normal, Normal"
2026-04-22,Quarta-feira,22:38,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Elena,1974,0,Dragon_Legend,Rashid,Classic,2218,Não,D-V-D,Normal,"Normal, Normal"
2026-04-22,Quarta-feira,22:35,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Elena,1974,0,Dragon_Legend,Rashid,Classic,2218,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-04-22,Quarta-feira,22:33,Noite,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1974,0,Dragon_Legend,Rashid,Classic,2218,Sim,V-V,"Over Drive (OD), Normal",Nenhum
2026-04-22,Quarta-feira,22:32,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Elena,1974,-25,Dragon_Legend,Rashid,Classic,2218,Não,D-V-D,Normal,"Normal, Over Drive (OD)"
2026-04-21,Terça-feira,00:04,Madrugada,Sala Personalizada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Elena,1999,0,ZSF ferps,Terry,Classic,2181,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-04-21,Terça-feira,00:02,Madrugada,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1999,0,ZSF ferps,Terry,Classic,2181,Sim,V-V,"Perfect, Over Drive (OD)",Nenhum
2026-04-21,Terça-feira,00:01,Madrugada,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Elena,1999,0,ZSF ferps,Terry,Classic,2181,Não,D-V-D,Super Art (SA),"Normal, Super Art (SA)"
2026-04-20,Segunda-feira,23:58,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Elena,1999,0,ZSF ferps,Terry,Classic,2181,Sim,V-D-D,Normal,"Over Drive (OD), Normal"
2026-04-20,Segunda-feira,23:56,Noite,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Elena,1999,0,ZSF ferps,Terry,Classic,2181,Sim,V-D-V,"Super Art (SA), Over Drive (OD)",Super Art (SA)
2026-04-20,Segunda-feira,23:45,Noite,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Elena,1999,0,HickzX,Kimberly,Classic,2025,Não,D-V-V,"Over Drive (OD), Normal",Chip Damage (C)
2026-04-20,Segunda-feira,23:42,Noite,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Elena,1999,0,HickzX,Kimberly,Classic,2025,Não,D-V-V,"Super Art (SA), Super Art (SA)",Over Drive (OD)
2026-04-20,Segunda-feira,23:39,Noite,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1999,0,HickzX,Kimberly,Classic,2025,Sim,V-V,"Normal, Normal",Nenhum
2026-04-20,Segunda-feira,23:37,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Elena,1999,0,HickzX,Kimberly,Classic,2025,Sim,V-D-D,Normal,"Critical Art (CA), Super Art (SA)"
2026-04-20,Segunda-feira,23:34,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Elena,1999,0,HickzX,Kimberly,Classic,2025,Não,D-D,Nenhum,"Super Art (SA), Normal"
2026-04-20,Segunda-feira,23:30,Noite,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1999,0,DR-Wendson PC,JP,Classic,2007,Sim,V-V,"Normal, Perfect",Nenhum
2026-04-20,Segunda-feira,23:28,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Elena,1999,0,DR-Wendson PC,JP,Classic,2007,Não,D-D,Nenhum,"Normal, Normal"
2026-04-20,Segunda-feira,23:25,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Elena,1999,0,DR-Wendson PC,JP,Classic,2007,Não,D-D,Nenhum,"Over Drive (OD), Perfect"
2026-04-20,Segunda-feira,23:23,Noite,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1999,0,DR-Wendson PC,JP,Classic,2007,Sim,V-V,"Super Art (SA), Normal",Nenhum
2026-04-20,Segunda-feira,23:21,Noite,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1999,0,DR-Wendson PC,JP,Classic,2007,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-04-20,Segunda-feira,23:06,Noite,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1999,0,Cell-PC,M. Bison,Classic,2003,Sim,V-V,"Normal, Normal",Nenhum
2026-04-20,Segunda-feira,23:03,Noite,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1999,0,Cell-PC,M. Bison,Classic,2003,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-04-20,Segunda-feira,23:02,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Elena,1999,0,Cell-PC,M. Bison,Classic,2003,Não,D-V-D,Normal,"Normal, Super Art (SA)"
2026-04-20,Segunda-feira,22:59,Noite,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1999,0,Cell-PC,M. Bison,Classic,2003,Sim,V-V,"Normal, Normal",Nenhum
2026-04-20,Segunda-feira,22:43,Noite,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1999,0,LF | Smokii,Luke,Classic,1825,Sim,V-V,"Normal, Normal",Nenhum
2026-04-20,Segunda-feira,22:42,Noite,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1999,0,LF | Smokii,Luke,Classic,1825,Sim,V-V,"Normal, Normal",Nenhum
2026-04-20,Segunda-feira,22:40,Noite,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Elena,1999,0,LF | Smokii,Luke,Classic,1825,Sim,V-D-V,"Normal, Normal",Normal
2026-04-20,Segunda-feira,21:58,Noite,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1999,0,Rico Suave,Jamie,Classic,1771,Sim,V-V,"Normal, Perfect",Nenhum
2026-04-20,Segunda-feira,21:56,Noite,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1999,0,Rico Suave,Jamie,Classic,1771,Sim,V-V,"Normal, Normal",Nenhum
2026-04-20,Segunda-feira,21:54,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Elena,1999,0,Rico Suave,Jamie,Classic,1771,Sim,V-D-D,Normal,"Normal, Normal"
2026-04-20,Segunda-feira,21:45,Noite,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1999,0,ZSF Caio Cesar,Ken,Classic,2180,Sim,V-V,"Normal, Normal",Nenhum
2026-04-20,Segunda-feira,21:43,Noite,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Elena,1999,0,ZSF Caio Cesar,Ken,Classic,2180,Sim,V-D-V,"Perfect, Normal",Critical Art (CA)
2026-04-20,Segunda-feira,21:31,Noite,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Elena,1999,0,EviLCiD,Edmond Honda,Classic,1603,Sim,V-D-V,"Normal, Normal",Over Drive (OD)
2026-04-20,Segunda-feira,21:28,Noite,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Elena,1999,0,EviLCiD,Edmond Honda,Classic,1603,Sim,V-D-V,"Perfect, Over Drive (OD)",Super Art (SA)
2026-04-20,Segunda-feira,21:25,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Elena,1999,0,EviLCiD,Edmond Honda,Classic,1603,Não,D-V-D,Normal,"Normal, Normal"
2026-04-20,Segunda-feira,21:11,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Elena,1999,0,ZSF Zydani,A.K.I.,Classic,2093,Sim,V-D-D,Normal,"Over Drive (OD), Normal"
